0	0.
2	0.
4	0.
6	0.
8	0.
10	0.
12	0.
14	0.
16	0.
18	0.
20	0.019999999999999997
22	0.13999999999999996
24	0.19095238095238096
26	0.3
28	0.4714285714285714
30	0.48
32	0.7980952380952382
34	0.8999999999999999
36	0.9600000000000001
38	0.9799999999999998
40	1.
