0	3.099739999999999
2	3.0997679999999996
4	3.1010460000000006
6	3.1010839999999993
8	3.10163
10	3.102212
12	3.1037039999999996
14	3.1100419999999995
16	3.112589999999999
18	3.1159539999999994
20	3.110319999999999
22	2.9270059999999987
24	2.8509339999999983
26	2.6107219999999995
28	2.3906340000000013
30	2.168572
32	1.7161980000000001
34	1.3958600000000003
36	1.1726399999999995
38	1.0573359999999998
40	1.0386839999999995
