0	0.
2	0.
4	0.
6	0.
8	0.
10	0.
12	0.
14	0.
16	0.
18	0.
20	0.
22	0.
24	0.
26	0.05999999999999999
28	0.03999999999999999
30	0.18000000000000002
32	0.21999999999999997
34	0.3509090909090909
36	0.45818181818181786
38	0.6799999999999998
40	0.6751515151515153
