0	2.2155279999999995
2	2.2134779999999994
4	2.213226000000001
6	2.214596
8	2.2162599999999997
10	2.2130080000000008
12	2.2178519999999993
14	2.218560000000001
16	2.2205999999999997
18	2.226911999999999
20	2.2298799999999996
22	2.236344
24	2.2397779999999994
26	2.1971099999999986
28	2.2012359999999984
30	2.0999559999999997
32	2.068325999999999
34	1.954194
36	1.7993119999999998
38	1.492946
40	1.5272020000000002
